id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,board_rating_reason,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
127130115,What Happens in Vegas,What Happens in Vegas...,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for some sexual and crude content, and language, including a drug reference",PG-13,Wide,219,6
10760115,Bedtime Stories,Bedtime Stories,2008,0,Fantasy,Original Screenplay,Live Action,Comedy,English,for some mild rude humor and mild language,PG,Wide,218,6
123660115,Valentines Day,Valentine's Day,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for some sexual material and brief partial nudity,PG-13,Wide,218,6
136360115,Bad Teacher,Bad Teacher,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content, nudity, language and some drug use.",R,Wide,216,6
31550115,District 9,District 9,2009,0,Science Fiction,Original Screenplay,Animation/Live Action,Thriller/Suspense,English,for bloody violence and pervasive language,R,Wide,215,6
139190115,Horrible Bosses,Horrible Bosses,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content, pervasive language and some drug material.",R,Wide,215,6
139330115,Just Go With It,Just Go With It,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for frequent crude and sexual content, partial nudity, brief drug references and language.",PG-13,Wide,215,6
109130115,"Sorcerers Apprentice, The",The Sorcerer's Apprentice,2010,0,Fantasy,Based on Short Film,Animation/Live Action,Adventure,English,"for fantasy action violence, some mild rude humor and brief language",PG,Wide,215,6
33870115,Due Date,Due Date,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for language drug use and sexual content,R,Wide,212,6
10190115,Battle: Los Angeles,Battle: Los Angeles,2010,0,Science Fiction,Original Screenplay,Live Action,Action,English,"for sustained and intense sequences of war violence and destruction, and for language.",PG-13,Wide,212,6
94750115,Public Enemies,Public Enemies,2009,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,for gangster violence and some language,R,Wide,210,6
135360115,Immortals,Immortals,2011,0,Fantasy,Based on Folk Tale/Legend/Fairytale,Live Action,Action,English,"for sequences of strong bloody violence, and a scene of sexuality.",R,Wide,210,6
140600115,Help The,The Help,2010,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for thematic material.,PG-13,Wide,209,6
144570115,Safe House,Safe House,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for strong violence throughout and some language.,R,Wide,209,6
149030115,Paranormal Activity 3,Paranormal Activity 3,2011,1,Fantasy,Original Screenplay,Live Action,Horror,English,"for some violence, language, brief sexuality and drug use.",R,Wide,207,6
7850115,Australia,Australia,2008,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,"for some violence, a scene of sensuality, and brief strong language",PG-13,Wide,207,6
134180115,Eat Pray Love,Eat Pray Love,2010,0,Contemporary Fiction,Based on Factual Book/Article,Live Action,Drama,English,for brief strong language (pending appeal),R,Wide,206,6
122050115,"Ugly Truth, The",The Ugly Truth,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for sexual content and language,R,Wide,205,6
49680115,Hairspray (2007),Hairspray,2007,0,Historical Fiction,Remake,Live Action,Musical,English,"for language, some suggestive content and momentary teen smoking",PG,Wide,203,6
136150115,21 Jump Street,21 Jump Street,2011,0,Contemporary Fiction,Based on TV,Live Action,Comedy,English,"for crude and sexual content, pervasive language, drug material, teen drinking and some violence.",R,Wide,202,6
131090115,You Don t Mess With the Zohan,You Don't Mess With the Zohan,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content throughout, language and nudity.",PG-13,Wide,202,6
130970115,Yogi Bear 3D,Yogi Bear 3D,2010,0,Kids Fiction,Based on TV,Animation/Live Action,Adventure,English,for some mild rude humor.,PG,Wide,202,6
123690115,Valkyrie,Valkyrie,2008,0,Dramatization,Based on Real Life Events,Live Action,Thriller/Suspense,English,for violence and brief strong language,PG-13,Wide,199,6
44230115,Gake no ue no Ponyo,Gake no ue no Ponyo,2009,0,Kids Fiction,Original Screenplay,Hand Animation,Adventure,Japanese,General,G,Wide,199,6
145710115,Vow The,The Vow,2011,0,Historical Fiction,Based on Real Life Events,Live Action,Drama,English,"for an accident scene, sexual content, partial nudity and some language.",PG-13,Wide,197,6
136730115,Red (2010),Red,2010,0,Contemporary Fiction,Based on Comic/Graphic Novel,Live Action,Action,English,for intense sequences of action violence and brief strong language.,PG-13,Wide,196,6
11370115,Beowulf,Beowulf,2007,0,Fantasy,Based on Fiction Book/Short Story,Digital Animation,Adventure,English,"for intense sequences of violence including disturbing images, some sexual material and nudity",PG-13,Wide,195,6
89340115,Paranormal Activity,Paranormal Activity,2009,0,Fantasy,Original Screenplay,Live Action,Horror,English,for language,R,Limited,194,6
46310115,Gnomeo and Juliet,Gnomeo and Juliet,2010,0,Fantasy,Based on Play,Digital Animation,Comedy,English,General,G,Wide,191,6
146260115,Mr Poppers Penguins,Mr. Poppers's Penguins,2010,0,Kids Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,English,for mild rude humor and some language.,PG,Wide,190,6
163420115,Miserables Les,Les Miserables,2011,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Musical,English,"for suggestive and sexual material, violence and thematic elements.",PG-13,Wide,189,6
120650115,Tropic Thunder,Tropic Thunder,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive language including sexual references, violent content and drug material",R,Wide,188,6
154360115,Hop,Hop,2011,0,Kids Fiction,Based on Folk Tale/Legend/Fairytale,Animation/Live Action,Comedy,English,for some mild rude humor.,PG,Wide,188,6
65000115,Knowing,Knowing,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,English,"For disaster sequences, disturbing images and brief strong language",PG-13,Wide,188,6
40050115,Final Destination 4,The Final Destination,2009,1,Fantasy,Original Screenplay,Live Action,Horror,English,"for strong violent/gruesome accidents, language and a scene of sexuality",R,Wide,187,6
56560115,I Now Pronounce You Chuck and Larry,I Now Pronounce You Chuck and Larry,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude sexual content throughout, nudity, language and drug references (Re-rated edited version)",PG-13,Wide,186,6
126150115,Watchmen,Watchmen,2009,0,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,English,"for strong graphic violence, sexuality, nudity and language",R,Wide,184,6
89910115,Paul Blart: Mall Cop,Paul Blart: Mall Cop,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for some violence, mild crude and suggestive humor, and language",PG,Wide,182,6
145020115,Dictator The,The Dictator,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for strong crude and sexual content, brief male nudity, language and some violent images.",R,Wide,179,6
34180115,Eagle Eye,Eagle Eye,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for intense sequences of action and violence, and for language.",PG-13,Wide,178,6
52640115,Hes Just Not That Into You,He's Just Not That Into You,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,English,for sexual content and brief strong language,PG-13,Wide,178,6
89350115,Paranormal Activity 2,Paranormal Activity 2,2010,1,Fantasy,Original Screenplay,Live Action,Horror,English,for some language and brief violent material,R,Wide,178,6
1570115,"A-Team, The",The A-Team,2010,0,Contemporary Fiction,Based on TV,Live Action,Action,English,"for intense sequences of action and violence throughout, language and smoking",PG-13,Wide,177,6
25440115,Cowboys and Aliens,Cowboys and Aliens,2011,0,Science Fiction,Based on Comic/Graphic Novel,Live Action,Action,English,"for intense sequences of western and sci-fi action and violence, some partial nudity and a brief crude reference",PG-13,Wide,176,6
17390115,"Bucket List, The",The Bucket List,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for language, including a sexual reference",PG-13,Expands Wide,174,5
36660115,Evan Almighty,Evan Almighty,2007,1,Fantasy,Original Screenplay,Live Action,Comedy,English,for milde rude humor and some peril,PG,Wide,173,5
140740115,Jackass 3D,Jackass 3D,2010,1,Factual,Based on TV,Live Action,Comedy,English,"for male nudity, extremely crude and dangerous stunts throughout, and for language.",R,Wide,172,5
25280115,Couples Retreat,Couples Retreat,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content and language (on appeal, originally rated R)",PG-13,Wide,172,5
138120115,Descendants The,The Descendants,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for language including some sexual references.,R,Limited,172,5
88000115,"Other Guys, The",The Other Guys,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content, language, violence and some drug material",PG-13,Wide,171,5
23130115,Cloverfield,Cloverfield,2008,0,Science Fiction,Original Screenplay,Live Action,Action,English,"for violence, terror and disturbing images",PG-13,Wide,171,5
113710115,Superbad,Superbad,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive crude and sexual content, strong language, drinking, some drug use and a fantasy/comic violent image - all involving teens",R,Wide,170,5
123100115,Unstoppable,Unstoppable,2010,0,Dramatization,Based on Real Life Events,Live Action,Action,English,"for sequences of action and peril, and some language.",PG-13,Wide,170,5
131900115,"Zookeeper, The",Zookeeper,2011,0,Fantasy,Original Screenplay,Animation/Live Action,Romantic Comedy,English,"for some rude and suggestive humor, and language.",PG,Wide,170,5
76020115,Meet the Robinsons,Meet the Robinsons,2007,0,Science Fiction,Based on Fiction Book/Short Story,Digital Animation,Adventure,English,General,G,Wide,169,5
123340115,Up in the Air,Up in the Air,2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,For language and some sexual content,R,Limited,167,5
104140115,Seven Pounds,Seven Pounds,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for thematic material, some disturbing content and a scene of sensuality",PG-13,Wide,167,5
140900115,Looper,Looper,2011,0,Science Fiction,Original Screenplay,Live Action,Action,English,"for strong violence, language, some sexuality/nudity and drug content.",R,Wide,167,5
111500115,Step Up 3D,Step Up 3D,2010,1,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for brief strong language,PG-13,Wide,166,5
163920115,Step Up 4,Step Up Revolution,2011,1,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some suggestive dancing and language.,PG-13,Wide,166,5
143130115,Johnny English Reborn,Johnny English Reborn,2011,1,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for mild action violence, rude humor, some language and brief sensuality.",PG,Wide,165,5
42390115,Four Christmases,Four Christmases,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for some sexual language and humor,PG-13,Wide,164,5
84380115,No Country for Old Men,No Country for Old Men,2007,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,for strong graphic violence and some language,R,Expands Wide,163,5
109900115,"Spiderwick Chronicles, The",The Spiderwick Chronicles,2008,0,Fantasy,Based on Fiction Book/Short Story,Live Action,Adventure,English,"for scary creature action and violence, peril and some thematic elements",PG,Wide,163,5
50330115,"Happening, The",The Happening,2008,0,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for violent and disturbing images.,R,Wide,163,5
17830115,Burn After Reading,Burn After Reading,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,English,"for pervasive language, some sexual content and violence.",R,Wide,163,5
162570115,In Time,In Time,2011,0,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence, some sexuality and partial nudity, and brief strong language.",PG-13,Wide,161,5
760115,27 Dresses,27 Dresses,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for language, some innuendo and sexuality",PG-13,Wide,160,5
52110115,Hellboy 2: The Golden Army,Hellboy 2: The Golden Army,2008,1,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,English,"for sequences of sci-fi action and violence, and some language.",PG-13,Wide,160,5
122670115,Underworld 4,Underworld: Awakening,2011,1,Fantasy,Original Screenplay,Live Action,Action,English,"for strong violence and gore, and for some language.",R,Wide,160,5
84880115,Norbit,Norbit,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual humor, some nudity and language (re-rated from R after edits)",PG-13,Wide,159,5
15060115,"Book of Eli, The",The Book of Eli,2010,0,Science Fiction,Original Screenplay,Live Action,Action,English,For some brutal violence and language,R,Wide,159,5
660115,21,21,2008,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,English,"for some violence, and sexual content including partial nudity",PG-13,Wide,158,5
141570115,Town The,The Town,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for strong violence, pervasive language, some sexuality and drug use.",R,Wide,157,5
